time,open,high,low,close
1618509600,1.37857,1.37923,1.37842,1.37906
1618513200,1.37906,1.37946,1.37831,1.37882
1618516800,1.37882,1.37883,1.37781,1.37809
1618520400,1.37809,1.37858,1.37733,1.37832
1618524000,1.37832,1.3787,1.37811,1.37814
1618527600,1.37814,1.37855,1.3781,1.37835
1618531200,1.37835,1.37855,1.37655,1.37682
1618534800,1.37682,1.37708,1.37544,1.37585
1618538400,1.37585,1.37607,1.37526,1.37589
1618542000,1.37589,1.37622,1.37563,1.37584
1618545600,1.37584,1.3766,1.37552,1.3766
1618549200,1.3766,1.37684,1.37596,1.37658
1618552800,1.37658,1.37659,1.3716,1.37237
1618556400,1.37237,1.37575,1.37224,1.3755
1618560000,1.3755,1.37574,1.37438,1.37562
1618563600,1.37562,1.37812,1.37525,1.37785
1618567200,1.37785,1.37988,1.37743,1.37859
1618570800,1.37859,1.38039,1.37766,1.38006
1618574400,1.38006,1.38157,1.3796,1.38032
1618578000,1.38032,1.38067,1.37903,1.37932
1618581600,1.37932,1.38228,1.37922,1.3817
1618585200,1.3817,1.38268,1.38151,1.38244
1618588800,1.38244,1.38279,1.38168,1.38256
1618592400,1.38256,1.38314,1.38251,1.38311
1618596000,1.38311,1.38364,1.38276,1.3835
1618599600,1.3835,1.38389,1.38299,1.38387
1618603200,1.38387,1.3842,1.38278,1.38325
1618779600,1.38265,1.38354,1.38161,1.38295
1618783200,1.38295,1.38356,1.38238,1.38308
1618786800,1.38308,1.3831,1.38171,1.38176
1618790400,1.38176,1.38289,1.38145,1.38156
1618794000,1.38156,1.38207,1.38098,1.38159
1618797600,1.38159,1.38332,1.38146,1.38307
1618801200,1.38307,1.38399,1.3829,1.3833
1618804800,1.3833,1.38578,1.38323,1.38511
1618808400,1.38511,1.38631,1.38487,1.38542
1618812000,1.38542,1.38682,1.38441,1.38545
1618815600,1.38545,1.38785,1.38393,1.3876
1618819200,1.3876,1.38896,1.38702,1.38767
1618822800,1.38767,1.39018,1.38678,1.39005
1618826400,1.39005,1.39229,1.38893,1.39183
1618830000,1.39183,1.39315,1.39068,1.39292
1618833600,1.39292,1.39691,1.39239,1.39636
1618837200,1.39636,1.39652,1.39432,1.39636
1618840800,1.39636,1.39929,1.39429,1.3987
1618844400,1.3987,1.39896,1.39764,1.39764
1618848000,1.39764,1.3987,1.39723,1.3986
1618851600,1.3986,1.39902,1.39819,1.3982
1618855200,1.3982,1.39909,1.39807,1.39903
1618858800,1.39903,1.39903,1.39839,1.3988
1618862400,1.3988,1.39886,1.3984,1.39857
1618866000,1.39857,1.39872,1.3976,1.39815
1618869600,1.39815,1.3989,1.39815,1.3989
1618873200,1.3989,1.39925,1.39847,1.39914
1618876800,1.39914,1.39945,1.39842,1.39857
1618880400,1.39857,1.39939,1.39757,1.39934
1618884000,1.39934,1.39982,1.39899,1.39977
1618887600,1.39977,1.40082,1.39971,1.40015
1618891200,1.40015,1.40041,1.39889,1.40033
1618894800,1.40033,1.40082,1.39919,1.40014
1618898400,1.40014,1.4009,1.39862,1.40081
1618902000,1.40081,1.40089,1.39868,1.39875
1618905600,1.39875,1.40005,1.39813,1.39816
1618909200,1.39816,1.39904,1.39734,1.39845
1618912800,1.39845,1.39865,1.39676,1.39724
1618916400,1.39724,1.39874,1.39678,1.39713
1618920000,1.39713,1.39732,1.39496,1.39575
1618923600,1.39575,1.39616,1.39543,1.39567
1618927200,1.39567,1.39732,1.39452,1.39501
1618930800,1.39501,1.39553,1.39334,1.39532
1618934400,1.39532,1.39544,1.39387,1.39396
1618938000,1.39396,1.39443,1.39299,1.39363
1618941600,1.39363,1.39377,1.39261,1.39283
1618945200,1.39283,1.39429,1.39271,1.39354
1618948800,1.39354,1.39411,1.39305,1.39309
1618952400,1.39309,1.39414,1.3928,1.39354
1618956000,1.39354,1.39386,1.39329,1.39384
1618959600,1.39384,1.3941,1.39315,1.39379
1618963200,1.39379,1.39474,1.39343,1.39364
1618966800,1.39364,1.39497,1.39302,1.39401
1618970400,1.39401,1.39409,1.39256,1.39289
1618974000,1.39289,1.39338,1.39256,1.39286
1618977600,1.39286,1.39295,1.39165,1.39204
1618981200,1.39204,1.39375,1.39158,1.39313
1618984800,1.39313,1.39462,1.39257,1.39374
1618988400,1.39374,1.39405,1.39099,1.39354
1618992000,1.39354,1.39474,1.39268,1.39288
1618995600,1.39288,1.39396,1.39186,1.39351
1618999200,1.39351,1.39407,1.39262,1.39339
1619002800,1.39339,1.39353,1.39198,1.39204
1619006400,1.39204,1.39246,1.39044,1.39112
1619010000,1.39112,1.39112,1.38854,1.3906
1619013600,1.3906,1.39392,1.39023,1.39309
1619017200,1.39309,1.39429,1.3926,1.39348
1619020800,1.39348,1.39392,1.39239,1.39293
1619024400,1.39293,1.39381,1.39285,1.39332
1619028000,1.39332,1.39348,1.39256,1.39257
1619031600,1.39257,1.39346,1.39255,1.39281
1619035200,1.39281,1.39299,1.39228,1.39243
1619038800,1.39243,1.39335,1.39197,1.39294
1619042400,1.39294,1.39327,1.39262,1.39279
1619046000,1.39279,1.3933,1.39274,1.39308
1619049600,1.39308,1.39396,1.39253,1.39369
1619053200,1.39369,1.39425,1.3935,1.39375
1619056800,1.39375,1.39465,1.39369,1.39451
1619060400,1.39451,1.39495,1.39364,1.39372
1619064000,1.39372,1.39385,1.39269,1.39284
1619067600,1.39284,1.3939,1.39258,1.39343
1619071200,1.39343,1.39462,1.39254,1.39397
1619074800,1.39397,1.39458,1.39241,1.39263
1619078400,1.39263,1.39263,1.38967,1.38988
1619082000,1.38988,1.39078,1.38876,1.39036
1619085600,1.39036,1.39189,1.38991,1.39028
1619089200,1.39028,1.39147,1.38915,1.38945
1619092800,1.38945,1.38945,1.38592,1.38686
1619096400,1.38686,1.38754,1.38418,1.38477
1619100000,1.38477,1.38513,1.38265,1.38446
1619103600,1.38446,1.38552,1.38367,1.38487
1619107200,1.38487,1.3858,1.38426,1.38431
1619110800,1.38431,1.3846,1.38287,1.38356
1619114400,1.38356,1.38393,1.38235,1.38379
1619118000,1.38379,1.38447,1.38332,1.38367
1619121600,1.38367,1.38426,1.38359,1.38376
1619125200,1.38376,1.38425,1.38318,1.38382
1619128800,1.38382,1.38417,1.38345,1.38416
1619132400,1.38416,1.38449,1.38351,1.38387
1619136000,1.38387,1.38466,1.38362,1.38462
1619139600,1.38462,1.38628,1.38428,1.38619
1619143200,1.38619,1.38628,1.38495,1.38615
1619146800,1.38615,1.38636,1.38544,1.38587
1619150400,1.38587,1.38661,1.38577,1.38637
1619154000,1.38637,1.38657,1.38544,1.38631
1619157600,1.38631,1.3866,1.38526,1.38616
1619161200,1.38616,1.38907,1.38552,1.38885
1619164800,1.38885,1.389,1.38629,1.3875
1619168400,1.3875,1.38845,1.38642,1.38793
1619172000,1.38793,1.38903,1.38694,1.38899
1619175600,1.38899,1.38954,1.38785,1.38863
1619179200,1.38863,1.38923,1.38734,1.38845
1619182800,1.38845,1.38889,1.38503,1.38603
1619186400,1.38603,1.38674,1.38366,1.38402
1619190000,1.38402,1.38494,1.38353,1.38434
1619193600,1.38434,1.38574,1.38434,1.38562
1619197200,1.38562,1.38708,1.38538,1.38664
1619200800,1.38664,1.38774,1.38658,1.38763
1619204400,1.38763,1.38903,1.3873,1.38855
1619208000,1.38855,1.38876,1.38723,1.38764
1619384400,1.3869,1.38783,1.38684,1.3871
1619388000,1.3871,1.3881,1.3871,1.38731
1619391600,1.38731,1.38765,1.38645,1.38648
1619395200,1.38648,1.3893,1.38648,1.38872
1619398800,1.38872,1.39002,1.3887,1.38987
1619402400,1.38987,1.39049,1.38945,1.39031
1619406000,1.39031,1.39073,1.38995,1.39004
1619409600,1.39004,1.39075,1.39001,1.39025
1619413200,1.39025,1.39071,1.38968,1.38969
1619416800,1.38969,1.39134,1.38906,1.39057
1619420400,1.39057,1.39291,1.39026,1.39245
1619424000,1.39245,1.39295,1.38933,1.39045
1619427600,1.39045,1.39263,1.39001,1.39147
1619431200,1.39147,1.39189,1.38986,1.38986
1619434800,1.38986,1.39041,1.38818,1.38896
1619438400,1.38896,1.38976,1.3867,1.38686
1619442000,1.38686,1.38952,1.38657,1.38872
1619445600,1.38872,1.39045,1.38863,1.38922
1619449200,1.38922,1.3898,1.38802,1.38898
1619452800,1.38898,1.38901,1.38774,1.3887
1619456400,1.3887,1.38951,1.38855,1.38935
1619460000,1.38935,1.39068,1.38935,1.39064
1619463600,1.39064,1.39082,1.38997,1.39066
1619467200,1.39066,1.39066,1.38875,1.3896
1619470800,1.3896,1.38988,1.38888,1.38974
1619474400,1.38974,1.39001,1.38948,1.38966
1619478000,1.38966,1.38982,1.38924,1.38945
1619481600,1.38945,1.39021,1.38879,1.38922
1619485200,1.38922,1.38946,1.38815,1.38884
1619488800,1.38884,1.38896,1.38745,1.38776
1619492400,1.38776,1.38846,1.3876,1.38805
1619496000,1.38805,1.38906,1.38791,1.3889
1619499600,1.3889,1.38965,1.38875,1.38932
1619503200,1.38932,1.38972,1.38783,1.38867
1619506800,1.38867,1.39011,1.38694,1.38862
1619510400,1.38862,1.38895,1.38585,1.38596
1619514000,1.38596,1.38863,1.38585,1.38854
1619517600,1.38854,1.39173,1.38816,1.39113
1619521200,1.39113,1.39176,1.39034,1.3907
1619524800,1.3907,1.39167,1.38928,1.39045
1619528400,1.39045,1.39058,1.38863,1.39011
1619532000,1.39011,1.39241,1.38974,1.39151
1619535600,1.39151,1.39225,1.3907,1.39073
1619539200,1.39073,1.39147,1.38965,1.3906
1619542800,1.3906,1.39146,1.39054,1.39091
1619546400,1.39091,1.39104,1.39017,1.39018
1619550000,1.39018,1.39071,1.39004,1.39046
1619553600,1.39046,1.3911,1.39033,1.39084
1619557200,1.39084,1.39104,1.389,1.39048
1619560800,1.39048,1.3907,1.38988,1.39034
1619564400,1.39034,1.39068,1.39014,1.39028
1619568000,1.39028,1.39031,1.38874,1.38876
1619571600,1.38876,1.38917,1.38749,1.38783
1619575200,1.38783,1.3884,1.38771,1.38778
1619578800,1.38778,1.38794,1.38738,1.38745
1619582400,1.38745,1.38807,1.38739,1.38748
1619586000,1.38748,1.38881,1.38747,1.38818
1619589600,1.38818,1.38919,1.38681,1.38688
1619593200,1.38688,1.38809,1.38624,1.38736
1619596800,1.38736,1.38892,1.38686,1.3881
1619600400,1.3881,1.38969,1.38771,1.3889
1619604000,1.3889,1.38938,1.38639,1.38665
1619607600,1.38665,1.38786,1.38607,1.3878
1619611200,1.3878,1.38834,1.3864,1.3868
1619614800,1.3868,1.38954,1.3867,1.38951
1619618400,1.38951,1.39233,1.3892,1.39062
1619622000,1.39062,1.39197,1.39013,1.39155
1619625600,1.39155,1.39186,1.39068,1.39148
1619629200,1.39148,1.39161,1.38976,1.39008
1619632800,1.39008,1.39506,1.38894,1.39441
1619636400,1.39441,1.39475,1.39318,1.39457
1619640000,1.39457,1.39487,1.39289,1.39289
1619643600,1.39289,1.39375,1.39258,1.39364
1619647200,1.39364,1.39567,1.39349,1.39501
1619650800,1.39501,1.39554,1.39487,1.39541
1619654400,1.39541,1.39692,1.39516,1.39642
1619658000,1.39642,1.39765,1.3962,1.39675
1619661600,1.39675,1.39698,1.39519,1.39533
1619665200,1.39533,1.39566,1.39397,1.39446
1619668800,1.39446,1.39526,1.39422,1.39509
1619672400,1.39509,1.39596,1.39507,1.39579
1619676000,1.39579,1.39645,1.39488,1.39618
1619679600,1.39618,1.39696,1.39502,1.39628
1619683200,1.39628,1.39672,1.39333,1.39415
1619686800,1.39415,1.39615,1.39353,1.394
1619690400,1.394,1.39457,1.3932,1.39435
1619694000,1.39435,1.39516,1.39405,1.39488
1619697600,1.39488,1.39661,1.39425,1.3962
1619701200,1.3962,1.39658,1.3939,1.39434
1619704800,1.39434,1.39582,1.39375,1.39447
1619708400,1.39447,1.39563,1.39441,1.39544
1619712000,1.39544,1.39547,1.39405,1.39422
1619715600,1.39422,1.39479,1.39387,1.39401
1619719200,1.39401,1.39494,1.39343,1.39489
1619722800,1.39489,1.39513,1.39418,1.395
1619726400,1.395,1.39503,1.39353,1.39395
1619730000,1.39395,1.39416,1.39303,1.39413
1619733600,1.39413,1.39441,1.39388,1.39433
1619737200,1.39433,1.39524,1.3943,1.39501
1619740800,1.39501,1.39544,1.39431,1.39534
1619744400,1.39534,1.39582,1.39511,1.39541
1619748000,1.39541,1.3955,1.39454,1.39472
1619751600,1.39472,1.39489,1.3942,1.39464
1619755200,1.39464,1.39508,1.39441,1.39451
1619758800,1.39451,1.39452,1.39343,1.39371
1619762400,1.39371,1.39465,1.39328,1.39341
1619766000,1.39341,1.39362,1.39085,1.39144
1619769600,1.39144,1.39205,1.39042,1.39073
1619773200,1.39073,1.39134,1.39009,1.39078
1619776800,1.39078,1.39234,1.39012,1.39081
1619780400,1.39081,1.39224,1.39048,1.39063
1619784000,1.39063,1.39131,1.38723,1.38784
1619787600,1.38784,1.38875,1.38625,1.3876
1619791200,1.3876,1.38762,1.38415,1.38444
1619794800,1.38444,1.38463,1.38071,1.38367
1619798400,1.38367,1.38421,1.38239,1.38295
1619802000,1.38295,1.38309,1.38032,1.38056
1619805600,1.38056,1.38208,1.38027,1.38077
1619809200,1.38077,1.38114,1.38025,1.38109
1619812800,1.38109,1.38214,1.38042,1.38158
1619989200,1.38122,1.38183,1.38052,1.38112
1619992800,1.38112,1.38215,1.38099,1.38192
1619996400,1.38192,1.38227,1.38161,1.38185
1620000000,1.38185,1.38338,1.38116,1.38332
1620003600,1.38332,1.38359,1.38245,1.38258
1620007200,1.38258,1.38258,1.38163,1.38181
1620010800,1.38181,1.38273,1.38172,1.38254
1620014400,1.38254,1.38255,1.38191,1.38204
1620018000,1.38204,1.38225,1.38072,1.38113
1620021600,1.38113,1.38311,1.38009,1.38244
1620025200,1.38244,1.38462,1.38219,1.38413
1620028800,1.38413,1.38582,1.3836,1.38563
1620032400,1.38563,1.38605,1.38447,1.3853
1620036000,1.3853,1.3874,1.38508,1.38726
1620039600,1.38726,1.38783,1.38677,1.38707
1620043200,1.38707,1.3895,1.38664,1.3878
1620046800,1.3878,1.39067,1.38774,1.39034
1620050400,1.39034,1.39318,1.39018,1.39275
1620054000,1.39275,1.39295,1.39102,1.39114
1620057600,1.39114,1.3913,1.39048,1.3907
1620061200,1.3907,1.3913,1.3906,1.39075
1620064800,1.39075,1.39148,1.39069,1.39133
1620068400,1.39133,1.39135,1.39057,1.39068
1620072000,1.39068,1.39108,1.39046,1.39088
1620075600,1.39088,1.39118,1.3901,1.39101
1620079200,1.39101,1.39108,1.39018,1.39027
1620082800,1.39027,1.39058,1.38989,1.3903
1620086400,1.3903,1.39053,1.38927,1.39008
1620090000,1.39008,1.39015,1.3883,1.38837
1620093600,1.38837,1.38862,1.38775,1.38812
1620097200,1.38812,1.38828,1.38759,1.38786
1620100800,1.38786,1.38831,1.38709,1.38745
1620104400,1.38745,1.38813,1.38682,1.3879
1620108000,1.3879,1.38922,1.3872,1.38852
1620111600,1.38852,1.38901,1.38511,1.38672
1620115200,1.38672,1.38903,1.3867,1.38695
1620118800,1.38695,1.38849,1.38644,1.38794
1620122400,1.38794,1.38913,1.38739,1.38779
1620126000,1.38779,1.38815,1.38555,1.38633
1620129600,1.38633,1.38676,1.38383,1.38502
1620133200,1.38502,1.38615,1.38435,1.3853
1620136800,1.3853,1.38881,1.38455,1.3883
1620140400,1.3883,1.38915,1.38579,1.38717
1620144000,1.38717,1.3896,1.38695,1.38873
1620147600,1.38873,1.38974,1.38857,1.38944
1620151200,1.38944,1.38976,1.38912,1.38916
1620154800,1.38916,1.38918,1.3883,1.38898
1620158400,1.38898,1.38946,1.38832,1.38832
1620162000,1.38832,1.38856,1.38823,1.38845
1620165600,1.38845,1.38935,1.38833,1.38924
1620169200,1.38924,1.38929,1.38865,1.38877
1620172800,1.38877,1.39003,1.38872,1.38986
1620176400,1.38986,1.39094,1.38951,1.39085
1620180000,1.39085,1.39109,1.3905,1.39071
1620183600,1.39071,1.39148,1.39069,1.39112
1620187200,1.39112,1.39132,1.39071,1.3909
1620190800,1.3909,1.39106,1.38961,1.39027
1620194400,1.39027,1.39101,1.38868,1.39073
1620198000,1.39073,1.39144,1.38855,1.38964
1620201600,1.38964,1.39002,1.38842,1.38933
1620205200,1.38933,1.38983,1.38763,1.38945
1620208800,1.38945,1.39263,1.38938,1.39119
1620212400,1.39119,1.39188,1.39061,1.39061
1620216000,1.39061,1.39241,1.38937,1.39062
1620219600,1.39062,1.39131,1.38934,1.38994
1620223200,1.38994,1.39211,1.38904,1.39099
1620226800,1.39099,1.39163,1.39032,1.39122
1620230400,1.39122,1.39144,1.38965,1.39025
1620234000,1.39025,1.39097,1.3898,1.39083
1620237600,1.39083,1.39126,1.39045,1.39077
1620241200,1.39077,1.39118,1.3899,1.39097
1620244800,1.39097,1.39106,1.38958,1.3901
1620248400,1.3901,1.3908,1.38962,1.39043
1620252000,1.39043,1.39101,1.39039,1.39055
1620255600,1.39055,1.39096,1.39033,1.39088
1620259200,1.39088,1.39138,1.38993,1.38998
1620262800,1.38998,1.39111,1.38993,1.3909
1620266400,1.3909,1.39099,1.38855,1.38955
1620270000,1.38955,1.38978,1.38919,1.38952
1620273600,1.38952,1.39,1.38933,1.38983
1620277200,1.38983,1.39085,1.38971,1.39067
1620280800,1.39067,1.39115,1.38981,1.39027
1620284400,1.39027,1.39134,1.38991,1.39034
1620288000,1.39034,1.39077,1.38974,1.39
1620291600,1.39,1.39231,1.38935,1.3917
1620295200,1.3917,1.39189,1.38937,1.38944
1620298800,1.38944,1.39408,1.38566,1.39163
1620302400,1.39163,1.39281,1.38905,1.38928
1620306000,1.38928,1.39113,1.38839,1.38954
1620309600,1.38954,1.38977,1.38625,1.38875
1620313200,1.38875,1.38943,1.38727,1.38789
1620316800,1.38789,1.38957,1.38777,1.38864
1620320400,1.38864,1.38916,1.38856,1.38858
1620324000,1.38858,1.38928,1.38842,1.38859
1620327600,1.38859,1.38993,1.38848,1.38993
1620331200,1.38993,1.38993,1.38809,1.38818
1620334800,1.38818,1.3894,1.38798,1.38857
1620338400,1.38857,1.38945,1.38856,1.38942
1620342000,1.38942,1.38966,1.38925,1.38954
1620345600,1.38954,1.39006,1.38915,1.38966
1620349200,1.38966,1.3907,1.389,1.39055
1620352800,1.39055,1.39066,1.38985,1.39037
1620356400,1.39037,1.39117,1.39028,1.39098
1620360000,1.39098,1.39111,1.39072,1.39086
1620363600,1.39086,1.391,1.39038,1.39061
1620367200,1.39061,1.39141,1.38946,1.39075
1620370800,1.39075,1.39285,1.39058,1.39226
1620374400,1.39226,1.39285,1.39169,1.39246
1620378000,1.39246,1.39254,1.39098,1.39191
1620381600,1.39191,1.39254,1.39121,1.39122
1620385200,1.39122,1.39124,1.38953,1.39005
1620388800,1.39005,1.39726,1.38909,1.39542
1620392400,1.39542,1.39587,1.39183,1.39421
1620396000,1.39421,1.39817,1.39412,1.39791
1620399600,1.39791,1.40007,1.39753,1.4
1620403200,1.4,1.40001,1.39715,1.39818
1620406800,1.39818,1.39966,1.39804,1.39901
1620410400,1.39901,1.39972,1.39861,1.39972
1620414000,1.39972,1.40057,1.39956,1.40024
1620417600,1.40024,1.40054,1.39854,1.39857
1620594000,1.4005,1.40057,1.39927,1.39991
1620597600,1.39991,1.40295,1.39984,1.40293
1620601200,1.40293,1.40444,1.40249,1.40403
1620604800,1.40403,1.40407,1.40281,1.40282
1620608400,1.40282,1.40376,1.40271,1.40319
1620612000,1.40319,1.40341,1.40181,1.40184
1620615600,1.40184,1.40218,1.40173,1.40204
1620619200,1.40204,1.40287,1.40149,1.40255
1620622800,1.40255,1.40579,1.40253,1.40433
1620626400,1.40433,1.40717,1.40432,1.40646
1620630000,1.40646,1.40793,1.40535,1.40762
1620633600,1.40762,1.40965,1.40636,1.40899
1620637200,1.40899,1.40925,1.40805,1.40914
1620640800,1.40914,1.411,1.40872,1.41003
1620644400,1.41003,1.41196,1.40913,1.41103
1620648000,1.41103,1.41583,1.41073,1.41475
1620651600,1.41475,1.41484,1.41096,1.41113
1620655200,1.41113,1.41478,1.4107,1.41397
1620658800,1.41397,1.41516,1.41275,1.41513
1620662400,1.41513,1.41551,1.41324,1.41423
1620666000,1.41423,1.41526,1.41327,1.41441
1620669600,1.41441,1.41534,1.41281,1.41343
1620673200,1.41343,1.41363,1.41288,1.41323
1620676800,1.41323,1.41352,1.41147,1.41173
1620680400,1.41173,1.41252,1.41135,1.4119
1620684000,1.4119,1.41294,1.41185,1.41282
1620687600,1.41282,1.41308,1.4124,1.41304
1620691200,1.41304,1.41346,1.41127,1.41165
1620694800,1.41165,1.41258,1.41133,1.41172
1620698400,1.41172,1.41301,1.41146,1.41276
1620702000,1.41276,1.41294,1.41179,1.41204
1620705600,1.41204,1.41327,1.41203,1.41254
1620709200,1.41254,1.41323,1.4121,1.41273
1620712800,1.41273,1.41309,1.41068,1.41105
1620716400,1.41105,1.41371,1.41087,1.4124
1620720000,1.4124,1.41434,1.41038,1.41405
1620723600,1.41405,1.41466,1.41284,1.41349
1620727200,1.41349,1.41466,1.41244,1.41262
1620730800,1.41262,1.41513,1.41212,1.41454
1620734400,1.41454,1.41582,1.41406,1.41513
1620738000,1.41513,1.41574,1.41163,1.41538
1620741600,1.41538,1.41545,1.41303,1.4144
1620745200,1.4144,1.41548,1.41298,1.41482
1620748800,1.41482,1.41672,1.41448,1.41646
1620752400,1.41646,1.41659,1.415,1.41614
1620756000,1.41614,1.41617,1.41473,1.41577
1620759600,1.41577,1.41586,1.41406,1.41428
1620763200,1.41428,1.41433,1.41375,1.41391
1620766800,1.41391,1.41466,1.41359,1.41406
1620770400,1.41406,1.41467,1.4138,1.41414
1620774000,1.41414,1.41416,1.41334,1.41353
1620777600,1.41353,1.41423,1.41218,1.41267
1620781200,1.41267,1.4128,1.41144,1.41211
1620784800,1.41211,1.41234,1.41123,1.41127
1620788400,1.41127,1.41185,1.41074,1.41086
1620792000,1.41086,1.41174,1.41075,1.41147
1620795600,1.41147,1.41255,1.41144,1.41162
1620799200,1.41162,1.41385,1.41159,1.41334
1620802800,1.41334,1.41494,1.41272,1.41355
1620806400,1.41355,1.41417,1.41251,1.41412
1620810000,1.41412,1.41467,1.41247,1.41353
1620813600,1.41353,1.41438,1.41273,1.41429
1620817200,1.41429,1.41459,1.41274,1.41306
1620820800,1.41306,1.41433,1.408,1.4134
1620824400,1.4134,1.4153,1.41063,1.41225
1620828000,1.41225,1.41242,1.40906,1.40957
1620831600,1.40957,1.41058,1.40806,1.40808
1620835200,1.40808,1.40826,1.40559,1.40576
1620838800,1.40576,1.40681,1.40559,1.4063
1620842400,1.4063,1.40667,1.40558,1.40588
1620846000,1.40588,1.40635,1.4051,1.4059
1620849600,1.4059,1.40602,1.40477,1.4051
1620853200,1.4051,1.406,1.40504,1.4056
1620856800,1.4056,1.407,1.4055,1.40625
1620860400,1.40625,1.4065,1.40576,1.40622
1620864000,1.40622,1.40711,1.40504,1.4065
1620867600,1.4065,1.40781,1.40594,1.40748
1620871200,1.40748,1.40748,1.40616,1.40644
1620874800,1.40644,1.40663,1.40578,1.40611
1620878400,1.40611,1.40671,1.40579,1.40661
1620882000,1.40661,1.40665,1.40501,1.4051
1620885600,1.4051,1.40604,1.4035,1.40531
1620889200,1.40531,1.40712,1.4045,1.40504
1620892800,1.40504,1.4065,1.40224,1.403
1620896400,1.403,1.40415,1.40225,1.40243
1620900000,1.40243,1.40263,1.40055,1.40223
1620903600,1.40223,1.40421,1.40212,1.40281
1620907200,1.40281,1.40524,1.4024,1.40323
1620910800,1.40323,1.40552,1.40249,1.40544
1620914400,1.40544,1.40626,1.40401,1.40455
1620918000,1.40455,1.40475,1.40261,1.40313
1620921600,1.40313,1.40501,1.40281,1.40368
1620925200,1.40368,1.40435,1.4016,1.40181
1620928800,1.40181,1.40443,1.4017,1.40418
1620932400,1.40418,1.40551,1.40408,1.40542
1620936000,1.40542,1.40552,1.4045,1.4045
1620939600,1.4045,1.40543,1.40422,1.40485
1620943200,1.40485,1.40536,1.40458,1.40459
1620946800,1.40459,1.40507,1.40447,1.4046
1620950400,1.4046,1.40475,1.4036,1.40458
1620954000,1.40458,1.4052,1.40402,1.40442
1620957600,1.40442,1.40488,1.40363,1.40402
1620961200,1.40402,1.40464,1.40378,1.40454
1620964800,1.40454,1.40506,1.40427,1.40442
1620968400,1.40442,1.40561,1.40419,1.40537
1620972000,1.40537,1.40716,1.40385,1.40634
1620975600,1.40634,1.40766,1.40548,1.40632
1620979200,1.40632,1.40723,1.40545,1.40664
1620982800,1.40664,1.40701,1.4057,1.40604
1620986400,1.40604,1.40795,1.40539,1.40703
1620990000,1.40703,1.40858,1.4069,1.40772
1620993600,1.40772,1.40961,1.40732,1.40897
1620997200,1.40897,1.41084,1.40778,1.41063
1621000800,1.41063,1.41111,1.40831,1.4088
1621004400,1.4088,1.40984,1.40815,1.40947
1621008000,1.40947,1.40991,1.40858,1.40968
1621011600,1.40968,1.40979,1.40854,1.40919
1621015200,1.40919,1.41037,1.40908,1.41009
1621018800,1.41009,1.41028,1.40944,1.4096
1621022400,1.4096,1.41003,1.40878,1.40886
1621198800,1.4094,1.41001,1.40904,1.40958
1621202400,1.40958,1.41043,1.40954,1.40969
1621206000,1.40969,1.41041,1.4095,1.41008
1621209600,1.41008,1.41008,1.40851,1.40868
1621213200,1.40868,1.40912,1.40838,1.4085
1621216800,1.4085,1.4088,1.40779,1.40867
1621220400,1.40867,1.40933,1.40854,1.40858
1621224000,1.40858,1.40903,1.4083,1.40841
1621227600,1.40841,1.4088,1.40801,1.4085
1621231200,1.4085,1.41132,1.4083,1.41073
1621234800,1.41073,1.41194,1.40828,1.40947
1621238400,1.40947,1.41087,1.40868,1.41063
1621242000,1.41063,1.41089,1.40917,1.41031
1621245600,1.41031,1.4116,1.40954,1.40958
1621249200,1.40958,1.41064,1.4089,1.40918
1621252800,1.40918,1.41002,1.40772,1.40897
1621256400,1.40897,1.41132,1.40879,1.40999
1621260000,1.40999,1.41233,1.40905,1.41175
1621263600,1.41175,1.41291,1.41136,1.41259
1621267200,1.41259,1.41398,1.41249,1.41389
1621270800,1.41389,1.41437,1.41349,1.41408
1621274400,1.41408,1.41467,1.41403,1.41447
1621278000,1.41447,1.41448,1.41375,1.4142
1621281600,1.4142,1.41426,1.41199,1.41262
1621285200,1.41262,1.41372,1.41251,1.41365
1621288800,1.41365,1.41411,1.41348,1.41369
1621292400,1.41369,1.41481,1.41361,1.4148
1621296000,1.4148,1.41581,1.41454,1.41509
1621299600,1.41509,1.41743,1.41497,1.41701
1621303200,1.41701,1.41767,1.41665,1.41681
1621306800,1.41681,1.4178,1.41672,1.41763
1621310400,1.41763,1.41765,1.41697,1.4171
1621314000,1.4171,1.41757,1.41655,1.41656
1621317600,1.41656,1.41901,1.41639,1.41844
1621321200,1.41844,1.42033,1.41837,1.42009
1621324800,1.42009,1.42149,1.41906,1.42113
1621328400,1.42113,1.42203,1.4201,1.42041
1621332000,1.42041,1.42067,1.41885,1.41889
1621335600,1.41889,1.42076,1.41829,1.42037
1621339200,1.42037,1.42134,1.41973,1.42028
1621342800,1.42028,1.42143,1.41938,1.41956
1621346400,1.41956,1.42155,1.41842,1.42107
1621350000,1.42107,1.42113,1.41819,1.41829
1621353600,1.41829,1.41952,1.4181,1.41923
1621357200,1.41923,1.41962,1.41887,1.41945
1621360800,1.41945,1.41979,1.41851,1.4191
1621364400,1.4191,1.41939,1.41876,1.41897
1621368000,1.41897,1.4192,1.41808,1.41808
1621371600,1.41808,1.41868,1.41808,1.41848
1621375200,1.41848,1.41909,1.41843,1.41885
1621378800,1.41885,1.41923,1.41865,1.41872
1621382400,1.41872,1.42006,1.4184,1.41937
1621386000,1.41937,1.41938,1.41836,1.41868
